seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,rmse,test_kl,test_mnll,test_mean_mse,test_var_mse
6.0,10000.0,100.0,20.0,4.0,0.24961401522159576,0.6169363856315613,0.20189650356769562,maclaurin,srht,0.0,"[2, 3, 5, 9, 15, 24, 41]",0.5278265476226807,2611.11181640625,0.8071104884147644,0.07442480325698853,0.0001222735590999946
6.0,10000.0,100.0,20.0,4.0,0.24961401522159576,0.6169363856315613,0.20189650356769562,maclaurin,srht,1.0,"[2, 3, 3, 5, 8, 11, 17]",0.523120641708374,2394.78857421875,0.7943689823150635,0.06846101582050323,0.00012643524678424
6.0,10000.0,100.0,8.0,8.0,0.24961401522159576,0.6169363856315613,0.20189650356769562,rff,gaussian,0.0,None,0.4929075241088867,1380.3868408203125,0.7200809121131897,0.03946787491440773,0.00022013434499967843
6.0,10000.0,100.0,8.0,8.0,0.24961401522159576,0.6169363856315613,0.20189650356769562,maclaurin,rademacher,0.0,"[3, 3, 5, 9, 15, 24, 40]",0.5781080722808838,4724.44775390625,0.9458219408988953,0.134857177734375,0.0002328283153474331
6.0,10000.0,100.0,8.0,8.0,0.24961401522159576,0.6169363856315613,0.20189650356769562,maclaurin,rademacher,1.0,"[2, 3, 4, 5, 8, 11, 16]",0.5882052183151245,5178.0478515625,0.9748182892799377,0.14779455959796906,0.0002417687064735219
6.0,10000.0,100.0,8.0,8.0,0.24961401522159576,0.6169363856315613,0.20189650356769562,maclaurin,srht,0.0,"[2, 3, 5, 9, 15, 24, 41]",0.5908071994781494,5196.064453125,0.9826176762580872,0.1480659395456314,0.00023293515550903976
6.0,10000.0,100.0,8.0,8.0,0.24961401522159576,0.6169363856315613,0.20189650356769562,maclaurin,srht,1.0,"[2, 3, 3, 5, 8, 11, 17]",0.5891414880752563,5211.57373046875,0.9778812527656555,0.14828011393547058,0.00023804216471035033
7.0,10000.0,100.0,1761.0,0.125,0.24803254008293152,0.506833016872406,0.20189648866653442,rff,gaussian,0.0,None,0.5092593431472778,1599.01220703125,0.7580483555793762,0.049104273319244385,0.00015633062866982073
7.0,10000.0,100.0,1761.0,0.125,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 4, 8, 14, 25, 43]",0.47720766067504883,869.4558715820312,0.6819129586219788,0.024741249158978462,1.7376705727656372e-05
7.0,10000.0,100.0,1761.0,0.125,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,1.0,"[1, 2, 3, 5, 8, 12, 18]",0.5196430087089539,2229.33984375,0.7853121757507324,0.06389797478914261,6.164830847410485e-05
7.0,10000.0,100.0,1761.0,0.125,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,0.0,"[2, 2, 4, 8, 14, 26, 43]",0.4793872535228729,944.4534912109375,0.6868492364883423,0.027011094614863396,1.9626655557658523e-05
7.0,10000.0,100.0,1761.0,0.125,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4730185568332672,514.8407592773438,0.6721165180206299,0.015094627626240253,9.056729140866082e-06
7.0,10000.0,100.0,912.0,0.25,0.24803254008293152,0.506833016872406,0.20189648866653442,rff,gaussian,0.0,None,0.48530420660972595,1005.6773681640625,0.701617956161499,0.028991229832172394,0.00016056775348261
7.0,10000.0,100.0,912.0,0.25,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 4, 8, 14, 25, 43]",0.4787726104259491,656.0460205078125,0.6854987740516663,0.018817031756043434,1.0308079254173208e-05
7.0,10000.0,100.0,912.0,0.25,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,1.0,"[1, 2, 3, 5, 8, 12, 18]",0.48529568314552307,955.668701171875,0.7013556957244873,0.027467802166938782,4.707857806351967e-05
7.0,10000.0,100.0,912.0,0.25,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,0.0,"[2, 2, 4, 8, 14, 26, 43]",0.477891206741333,725.143798828125,0.6834579110145569,0.020709307864308357,1.8267508494318463e-05
7.0,10000.0,100.0,912.0,0.25,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4791220426559448,672.45654296875,0.6864596009254456,0.019258247688412666,8.821923074719962e-06
7.0,10000.0,100.0,459.0,0.5,0.24803254008293152,0.506833016872406,0.20189648866653442,rff,gaussian,0.0,None,0.4910607933998108,1171.3466796875,0.7152296900749207,0.034066762775182724,0.00016115978360176086
7.0,10000.0,100.0,459.0,0.5,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 4, 8, 14, 25, 43]",0.4776851236820221,633.9281005859375,0.6831278800964355,0.01819264143705368,1.3432145351544023e-05
7.0,10000.0,100.0,459.0,0.5,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,1.0,"[1, 2, 3, 5, 8, 12, 18]",0.5131159424781799,1882.53515625,0.7684628367424011,0.05434584245085716,5.5255975894397125e-05
7.0,10000.0,100.0,459.0,0.5,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,0.0,"[2, 2, 4, 8, 14, 26, 43]",0.47855719923973083,584.7412719726562,0.6853839755058289,0.01679074950516224,8.188444553525187e-06
7.0,10000.0,100.0,459.0,0.5,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.47879913449287415,776.5245971679688,0.685906171798706,0.022104142233729362,2.7830308681586757e-05
7.0,10000.0,100.0,181.0,1.0,0.24803254008293152,0.506833016872406,0.20189648866653442,rff,gaussian,0.0,None,0.49583590030670166,1260.3250732421875,0.726158082485199,0.03752773255109787,0.00015473010716959834
7.0,10000.0,100.0,181.0,1.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 4, 8, 14, 25, 43]",0.48809877038002014,901.0673217773438,0.7077646255493164,0.02567097172141075,2.695671901165042e-05
7.0,10000.0,100.0,181.0,1.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,1.0,"[1, 2, 3, 5, 8, 12, 18]",0.48146799206733704,944.6163330078125,0.6920634508132935,0.027168717235326767,4.210326005704701e-05
7.0,10000.0,100.0,181.0,1.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,0.0,"[2, 2, 4, 8, 14, 26, 43]",0.47725197672843933,680.65576171875,0.6821823120117188,0.019576072692871094,9.664096069172956e-06
7.0,10000.0,100.0,181.0,1.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.48352450132369995,930.0376586914062,0.696654200553894,0.02670954167842865,1.962870555871632e-05
7.0,10000.0,100.0,58.0,2.0,0.24803254008293152,0.506833016872406,0.20189648866653442,rff,gaussian,0.0,None,0.4879109561443329,1072.074951171875,0.7078081965446472,0.030783137306571007,0.00015654024900868535
7.0,10000.0,100.0,58.0,2.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 4, 8, 14, 25, 43]",0.4809477627277374,834.6064453125,0.690613865852356,0.024095119908452034,2.592414057289716e-05
7.0,10000.0,100.0,58.0,2.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,1.0,"[1, 2, 3, 5, 8, 12, 18]",0.4863278865814209,896.825439453125,0.7028291821479797,0.02621900476515293,3.4554017474874854e-05
7.0,10000.0,100.0,58.0,2.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,0.0,"[2, 2, 4, 8, 14, 26, 43]",0.47308942675590515,544.1896362304688,0.6716680526733398,0.015963969752192497,6.237574780243449e-06
7.0,10000.0,100.0,58.0,2.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4786030054092407,667.3578491210938,0.6848477125167847,0.019554495811462402,1.4083881069382187e-05
7.0,10000.0,100.0,23.0,4.0,0.24803254008293152,0.506833016872406,0.20189648866653442,rff,gaussian,0.0,None,0.48654547333717346,1114.3916015625,0.7044219970703125,0.032349277287721634,0.00015940381854306906
7.0,10000.0,100.0,23.0,4.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 4, 8, 14, 25, 43]",0.5197405219078064,2370.7822265625,0.7862812876701355,0.0671810656785965,3.7099474866408855e-05
7.0,10000.0,100.0,23.0,4.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,1.0,"[1, 2, 3, 5, 8, 12, 18]",0.5340024828910828,2833.11474609375,0.8229230642318726,0.08059680461883545,8.405429252889007e-05
7.0,10000.0,100.0,23.0,4.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,0.0,"[2, 2, 4, 8, 14, 26, 43]",0.518320620059967,2161.92431640625,0.7820920348167419,0.061462074518203735,2.3169213818619028e-05
7.0,10000.0,100.0,23.0,4.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.5234050154685974,2368.1826171875,0.7951874732971191,0.06729265302419662,5.327152393874712e-05
7.0,10000.0,100.0,8.0,8.0,0.24803254008293152,0.506833016872406,0.20189648866653442,rff,gaussian,0.0,None,0.49485743045806885,1295.395751953125,0.7240180373191833,0.03804188221693039,0.00015416536189150065
7.0,10000.0,100.0,8.0,8.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 4, 8, 14, 25, 43]",0.561260461807251,3784.7353515625,0.8979149460792542,0.10861766338348389,0.00015059829456731677
7.0,10000.0,100.0,8.0,8.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,rademacher,1.0,"[1, 2, 3, 5, 8, 12, 18]",0.5691262483596802,4104.94921875,0.9199120402336121,0.11748772859573364,0.00014976641978137195
7.0,10000.0,100.0,8.0,8.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,0.0,"[2, 2, 4, 8, 14, 26, 43]",0.5710919499397278,4206.111328125,0.9254277944564819,0.12035109847784042,0.00014589169586542994
7.0,10000.0,100.0,8.0,8.0,0.24803254008293152,0.506833016872406,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.5646456480026245,3956.118896484375,0.9073726534843445,0.1132296472787857,0.0001465314708184451
8.0,10000.0,100.0,1561.0,0.125,0.25126561522483826,0.5097464919090271,0.24659691751003265,rff,gaussian,0.0,None,0.48083996772766113,751.912841796875,0.6880508065223694,0.02682303451001644,0.00012278907524887472
8.0,10000.0,100.0,1561.0,0.125,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.46445432305336,307.4133605957031,0.6585546135902405,0.010770202614367008,3.3175895168824354e-06
8.0,10000.0,100.0,1561.0,0.125,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 8, 10, 14]",0.4852810204029083,841.1589965820312,0.6971796154975891,0.029776623472571373,1.4754009498574305e-05
8.0,10000.0,100.0,1561.0,0.125,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,0.0,"[2, 5, 7, 10, 15, 23, 37]",0.4741496741771698,460.3747253417969,0.6767802238464355,0.016079556196928024,2.737683644227218e-06
8.0,10000.0,100.0,1561.0,0.125,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 10, 15]",0.46801280975341797,376.899169921875,0.6643787026405334,0.013318785466253757,2.1318317067198223e-06
8.0,10000.0,100.0,904.0,0.25,0.25126561522483826,0.5097464919090271,0.24659691751003265,rff,gaussian,0.0,None,0.48411938548088074,848.05126953125,0.694385290145874,0.03015422634780407,0.00012683862587437034
8.0,10000.0,100.0,904.0,0.25,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.4714844822883606,502.366943359375,0.6710138320922852,0.017615731805562973,1.0590210877126083e-05
8.0,10000.0,100.0,904.0,0.25,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 8, 10, 14]",0.4729619026184082,516.009765625,0.6735294461250305,0.01822734624147415,1.5836152670090087e-05
8.0,10000.0,100.0,904.0,0.25,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,0.0,"[2, 5, 7, 10, 15, 23, 37]",0.4658967852592468,375.3551025390625,0.6610047221183777,0.01319870911538601,1.0114256383531028e-06
8.0,10000.0,100.0,904.0,0.25,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 10, 15]",0.4733489155769348,606.5489501953125,0.6744607090950012,0.021085044369101524,1.8237689801026136e-05
8.0,10000.0,100.0,464.0,0.5,0.25126561522483826,0.5097464919090271,0.24659691751003265,rff,gaussian,0.0,None,0.48473408818244934,810.53076171875,0.6956121325492859,0.028796449303627014,0.00012597111344803125
8.0,10000.0,100.0,464.0,0.5,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.4681836664676666,433.4405212402344,0.6651567220687866,0.0151541568338871,7.227293735923013e-06
8.0,10000.0,100.0,464.0,0.5,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 8, 10, 14]",0.47519949078559875,504.2295837402344,0.6786605715751648,0.017497403547167778,1.7316955563728698e-05
8.0,10000.0,100.0,464.0,0.5,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,0.0,"[2, 5, 7, 10, 15, 23, 37]",0.46652740240097046,338.78955078125,0.6624458432197571,0.011867847293615341,1.6016241488614469e-06
8.0,10000.0,100.0,464.0,0.5,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 10, 15]",0.47914212942123413,623.9326171875,0.6853529214859009,0.02205819822847843,5.692457762052072e-06
8.0,10000.0,100.0,175.0,1.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,rff,gaussian,0.0,None,0.48735231161117554,863.3004150390625,0.7006033062934875,0.030344873666763306,0.00012653162411879748
8.0,10000.0,100.0,175.0,1.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.4747714698314667,570.559814453125,0.6772064566612244,0.02010028250515461,1.4931934856576845e-05
8.0,10000.0,100.0,175.0,1.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 8, 10, 14]",0.48714569211006165,844.61767578125,0.7012724876403809,0.029419641941785812,2.408279397059232e-05
8.0,10000.0,100.0,175.0,1.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,0.0,"[2, 5, 7, 10, 15, 23, 37]",0.465278297662735,370.9415283203125,0.659900426864624,0.013010826893150806,2.3310115011554444e-06
8.0,10000.0,100.0,175.0,1.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 10, 15]",0.4703080952167511,437.73193359375,0.6692748665809631,0.015317768789827824,4.236568656779127e-06
8.0,10000.0,100.0,59.0,2.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,rff,gaussian,0.0,None,0.4836379885673523,818.4512939453125,0.6934579014778137,0.02882070653140545,0.00012342333502601832
8.0,10000.0,100.0,59.0,2.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.471688449382782,517.5690307617188,0.6703832149505615,0.018818963319063187,2.9409900434984593e-06
8.0,10000.0,100.0,59.0,2.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 8, 10, 14]",0.49129557609558105,1009.1031494140625,0.7085420489311218,0.0352771133184433,2.9983597414684482e-05
8.0,10000.0,100.0,59.0,2.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,0.0,"[2, 5, 7, 10, 15, 23, 37]",0.4739980101585388,545.44580078125,0.6752637624740601,0.01950753852725029,1.9009990865015425e-05
8.0,10000.0,100.0,59.0,2.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 10, 15]",0.47567570209503174,550.4949951171875,0.6780778169631958,0.019911015406250954,1.1064828868256882e-05
8.0,10000.0,100.0,21.0,4.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,rff,gaussian,0.0,None,0.4791560769081116,634.12109375,0.6849112510681152,0.02244298718869686,0.0001285807666135952
8.0,10000.0,100.0,21.0,4.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.504500150680542,1651.789794921875,0.7353695631027222,0.05737030878663063,2.7167725420440547e-05
8.0,10000.0,100.0,21.0,4.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 8, 10, 14]",0.5268310904502869,2387.52294921875,0.7822413444519043,0.0822596624493599,4.238891779095866e-05
8.0,10000.0,100.0,21.0,4.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,0.0,"[2, 5, 7, 10, 15, 23, 37]",0.5054165124893188,1718.797607421875,0.7377223968505859,0.05917142331600189,2.3602622604812495e-05
8.0,10000.0,100.0,21.0,4.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 10, 15]",0.5058161616325378,1651.238525390625,0.7382892966270447,0.05705546960234642,1.897357105917763e-05
8.0,10000.0,100.0,7.0,8.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,rff,gaussian,0.0,None,0.48893097043037415,951.55615234375,0.7038164138793945,0.03341497480869293,0.00012735398195218295
8.0,10000.0,100.0,7.0,8.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,0.0,"[3, 5, 7, 10, 15, 23, 36]",0.6060728430747986,4904.73486328125,0.9640008211135864,0.17052727937698364,0.00013043766375631094
8.0,10000.0,100.0,7.0,8.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,rademacher,1.0,"[2, 4, 5, 6, 8, 10, 14]",0.6012217402458191,4720.8603515625,0.9522232413291931,0.1642877757549286,0.000129078995087184
8.0,10000.0,100.0,7.0,8.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,0.0,"[2, 5, 7, 10, 15, 23, 37]",0.6074553728103638,4941.3916015625,0.967202365398407,0.1719784289598465,0.00013125609257258475
8.0,10000.0,100.0,7.0,8.0,0.25126561522483826,0.5097464919090271,0.24659691751003265,maclaurin,srht,1.0,"[2, 4, 4, 6, 8, 10, 15]",0.603466808795929,4791.884765625,0.9575523734092712,0.16682563722133636,0.0001318183494731784
9.0,10000.0,100.0,1766.0,0.125,0.24965879321098328,0.5056399703025818,0.20189648866653442,rff,gaussian,0.0,None,0.48672762513160706,1068.960205078125,0.7051849365234375,0.03064066357910633,0.0001316127018071711
9.0,10000.0,100.0,1766.0,0.125,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,0.0,"[4, 6, 7, 9, 14, 22, 37]",0.47668126225471497,767.175048828125,0.6805973649024963,0.021972324699163437,1.9743632947211154e-05
9.0,10000.0,100.0,1766.0,0.125,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,1.0,"[3, 4, 5, 5, 7, 10, 15]",0.4849109649658203,903.5606689453125,0.7000258564949036,0.025780722498893738,3.222375380573794e-05
9.0,10000.0,100.0,1766.0,0.125,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,0.0,"[2, 6, 7, 9, 14, 23, 38]",0.4689517021179199,504.59063720703125,0.6632183194160461,0.014412647113204002,1.5277615830200375e-06
9.0,10000.0,100.0,1766.0,0.125,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,1.0,"[2, 5, 4, 6, 7, 10, 15]",0.48384180665016174,925.5809326171875,0.6973547339439392,0.02673816680908203,5.055125711805886e-06
9.0,10000.0,100.0,916.0,0.25,0.24965879321098328,0.5056399703025818,0.20189648866653442,rff,gaussian,0.0,None,0.48719650506973267,1094.864501953125,0.7062676548957825,0.03132953494787216,0.0001330086524831131
9.0,10000.0,100.0,916.0,0.25,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,0.0,"[4, 6, 7, 9, 14, 22, 37]",0.4801463186740875,808.98193359375,0.6886860132217407,0.023178618401288986,2.857508479792159e-05
9.0,10000.0,100.0,916.0,0.25,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,1.0,"[3, 4, 5, 5, 7, 10, 15]",0.48636487126350403,1115.8341064453125,0.7032673954963684,0.032150767743587494,1.681065623415634e-05
9.0,10000.0,100.0,916.0,0.25,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,0.0,"[2, 6, 7, 9, 14, 23, 38]",0.47233784198760986,606.1275634765625,0.6711441278457642,0.017343655228614807,2.462066504449467e-06
9.0,10000.0,100.0,916.0,0.25,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,1.0,"[2, 5, 4, 6, 7, 10, 15]",0.47543197870254517,700.0623168945312,0.6776463389396667,0.02010672353208065,5.7414013099332806e-06
9.0,10000.0,100.0,455.0,0.5,0.24965879321098328,0.5056399703025818,0.20189648866653442,rff,gaussian,0.0,None,0.503771960735321,1638.1044921875,0.7457497715950012,0.04863010719418526,0.0001325188932241872
9.0,10000.0,100.0,455.0,0.5,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,0.0,"[4, 6, 7, 9, 14, 22, 37]",0.472798228263855,652.3428344726562,0.6718932390213013,0.01883167214691639,4.749754225485958e-06
9.0,10000.0,100.0,455.0,0.5,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,1.0,"[3, 4, 5, 5, 7, 10, 15]",0.4837329089641571,1004.8359375,0.6971098184585571,0.02865077368915081,2.8914813810843043e-05
9.0,10000.0,100.0,455.0,0.5,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,0.0,"[2, 6, 7, 9, 14, 23, 38]",0.47446325421333313,645.1588745117188,0.6755779385566711,0.018492121249437332,2.023374236159725e-06
9.0,10000.0,100.0,455.0,0.5,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,1.0,"[2, 5, 4, 6, 7, 10, 15]",0.48711395263671875,1070.302734375,0.7052743434906006,0.03082604892551899,5.8406235439179e-06
9.0,10000.0,100.0,176.0,1.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,rff,gaussian,0.0,None,0.49158725142478943,1283.722412109375,0.7167574763298035,0.036692965775728226,0.00013065419625490904
9.0,10000.0,100.0,176.0,1.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,0.0,"[4, 6, 7, 9, 14, 22, 37]",0.46907684206962585,539.4109497070312,0.6632956266403198,0.01544397696852684,2.225326625193702e-06
9.0,10000.0,100.0,176.0,1.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,1.0,"[3, 4, 5, 5, 7, 10, 15]",0.47637248039245605,690.040771484375,0.6794382929801941,0.019926249980926514,3.920520157407736e-06
9.0,10000.0,100.0,176.0,1.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,0.0,"[2, 6, 7, 9, 14, 23, 38]",0.47297969460487366,583.2972412109375,0.6720933318138123,0.01676635444164276,1.4832146462140372e-06
9.0,10000.0,100.0,176.0,1.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,1.0,"[2, 5, 4, 6, 7, 10, 15]",0.47591784596443176,696.9401245117188,0.6785950660705566,0.02012494020164013,1.0150196430913638e-05
9.0,10000.0,100.0,54.0,2.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,rff,gaussian,0.0,None,0.5155751705169678,1852.7935791015625,0.7733784317970276,0.057208433747291565,0.00013224514259491116
9.0,10000.0,100.0,54.0,2.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,0.0,"[4, 6, 7, 9, 14, 22, 37]",0.4754054546356201,733.5771484375,0.6777198314666748,0.02128051407635212,7.386459401459433e-06
9.0,10000.0,100.0,54.0,2.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,1.0,"[3, 4, 5, 5, 7, 10, 15]",0.4792327880859375,800.8487548828125,0.6861581206321716,0.023347700014710426,1.3846150977769867e-05
9.0,10000.0,100.0,54.0,2.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,0.0,"[2, 6, 7, 9, 14, 23, 38]",0.47397977113723755,627.207275390625,0.6747010946273804,0.018080251291394234,5.8580726545187645e-06
9.0,10000.0,100.0,54.0,2.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,1.0,"[2, 5, 4, 6, 7, 10, 15]",0.47808966040611267,732.476806640625,0.6834871768951416,0.021312668919563293,7.255961463670246e-06
9.0,10000.0,100.0,22.0,4.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,rff,gaussian,0.0,None,0.49915480613708496,1440.981689453125,0.7339684963226318,0.04315853491425514,0.00013268497423268855
9.0,10000.0,100.0,22.0,4.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,0.0,"[4, 6, 7, 9, 14, 22, 37]",0.512013852596283,2090.65869140625,0.7667819261550903,0.05939200147986412,2.196276000177022e-05
9.0,10000.0,100.0,22.0,4.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,1.0,"[3, 4, 5, 5, 7, 10, 15]",0.5165771842002869,2260.46484375,0.7773520350456238,0.06451255083084106,2.1281197405187413e-05
9.0,10000.0,100.0,22.0,4.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,0.0,"[2, 6, 7, 9, 14, 23, 38]",0.5024213194847107,1635.500732421875,0.7430209517478943,0.04646877199411392,1.4873878171783872e-05
9.0,10000.0,100.0,22.0,4.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,srht,1.0,"[2, 5, 4, 6, 7, 10, 15]",0.5229655504226685,2526.06201171875,0.7941344380378723,0.07177788019180298,2.8041100449627265e-05
9.0,10000.0,100.0,8.0,8.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,rff,gaussian,0.0,None,0.5012305974960327,1547.59423828125,0.7386161088943481,0.04676723852753639,0.0001289352512685582
9.0,10000.0,100.0,8.0,8.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,0.0,"[4, 6, 7, 9, 14, 22, 37]",0.5731065273284912,4342.39208984375,0.9315728545188904,0.12375500798225403,0.00012826519377995282
9.0,10000.0,100.0,8.0,8.0,0.24965879321098328,0.5056399703025818,0.20189648866653442,maclaurin,rademacher,1.0,"[3, 4, 5, 5, 7, 10, 15]",0.6130467653274536,6109.1435546875,1.0482691526412964,0.17322686314582825,0.00013248225150164217
