seed,N,D,num_clusters,lengthscale_mult,lengthscale,kernel_var,noise_var,method,proj,ctr,feature_dist,rmse,test_kl,test_mnll,test_mean_mse,test_var_mse
1.0,10000.0,100.0,,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.4918535649776459,1842.614013671875,0.7169404029846191,0.052838556468486786,0.00016344475443474948
1.0,10000.0,100.0,509,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.4794352650642395,1461.9920654296875,0.6857049465179443,0.04238371178507805,1.080725542124128e-05
1.0,10000.0,100.0,509,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.48346108198165894,1599.39697265625,0.6948429942131042,0.0463869571685791,9.70209021033952e-06
1.0,10000.0,100.0,509,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4693726897239685,1125.1944580078125,0.6633946895599365,0.03220592439174652,9.300483725382946e-06
1.0,10000.0,100.0,509,0.5,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4713151752948761,1232.3736572265625,0.6681200861930847,0.03503045067191124,1.512857124907896e-06
1.0,10000.0,100.0,,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,rff,gaussian,0.0,None,0.49100401997566223,1875.760986328125,0.7152575254440308,0.05335335060954094,0.00016063640941865742
1.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,0.0,"[2, 3, 5, 9, 15, 25, 40]",0.4813167154788971,1697.299560546875,0.6920544505119324,0.04800711199641228,3.372342689544894e-05
1.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,rademacher,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.4882105588912964,1817.1448974609375,0.7075172662734985,0.051911238580942154,5.264401261229068e-05
1.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,0.0,"[2, 3, 4, 8, 15, 26, 41]",0.4751010537147522,1271.94091796875,0.6764054298400879,0.03628511354327202,1.0795673915708903e-05
1.0,10000.0,100.0,183,1.0,0.24403412640094757,0.5063005685806274,0.20189648866653442,maclaurin,srht,1.0,"[2, 2, 3, 5, 8, 12, 17]",0.48621517419815063,1719.30712890625,0.7025707960128784,0.04921920597553253,3.111205660388805e-05
