D,alpha,bias,comp,dataset,degree,dist_est_time,est_len,feature_dist,hier,k_mean_error,k_mean_rel_error,k_mse,k_rel_frob_error,kernel_len,kernel_var,method,pred_time,proj,seed,test_error,test_kl,test_mean_mse,test_mnll,test_var_mse
8.0,0.1,0.875,0.0,Cod_rna,20.0,1.9073486328125e-06,2.82842712474619,None,0.0,0.8087291121482849,9.152652740478516,1.0232150554656982,1.647714376449585,2.8284270763397217,2.6790223121643066,srf,0.5781261920928955,gaussian,8.0,0.31699416041374207,71327.6875,1.7201800346374512,0.6169754862785339,0.012711375020444393
8.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.5010556578636169,7.051863193511963,0.3854369521141052,1.0112886428833008,2.8284270763397217,2.6790223121643066,srf,0.659691333770752,gaussian,8.0,0.22551976144313812,45412.84375,1.24465811252594,0.47595760226249695,0.0126994913443923
8.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.7054325342178345,9.714690208435059,0.7766918540000916,1.4355648756027222,2.8284270763397217,2.6790223121643066,srf,0.5832669734954834,srht,8.0,0.2877323627471924,60444.625,1.6017522811889648,0.5679786801338196,0.012708685360848904
8.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.40959998965263367,6.37926721572876,0.28444796800613403,0.8687601089477539,2.8284270763397217,2.6790223121643066,srf,0.6599948406219482,srht,8.0,0.31684690713882446,61972.58984375,1.7692745923995972,0.6064366698265076,0.012709745205938816
8.0,0.1,0.875,0.0,Cod_rna,20.0,0.3988640308380127,2.82842712474619,"[3, 4]",0.0,0.3785775303840637,3.6735455989837646,0.25353050231933594,0.8201882839202881,2.8284270763397217,2.6790223121643066,maclaurin,0.5729591846466064,rademacher,8.0,0.23121896386146545,44814.3125,1.2715200185775757,0.48608267307281494,0.01266506314277649
8.0,0.1,0.875,1.0,Cod_rna,20.0,0.39119815826416016,2.82842712474619,"[3, 4]",0.0,0.2920684814453125,2.985640287399292,0.15496866405010223,0.6412397027015686,2.8284270763397217,2.6790223121643066,maclaurin,0.656963586807251,rademacher,8.0,0.2727406620979309,59059.28515625,1.7581101655960083,0.5720450282096863,0.01267954334616661
8.0,0.1,0.875,0.0,Cod_rna,20.0,0.49405908584594727,2.82842712474619,"[3, 4]",0.0,0.5548635125160217,8.612833023071289,0.5846220254898071,1.2454779148101807,2.8284270763397217,2.6790223121643066,maclaurin,0.5549218654632568,srht,8.0,0.24235229194164276,48881.7421875,1.439450979232788,0.5170090198516846,0.012669173069298267
8.0,0.1,0.875,1.0,Cod_rna,20.0,0.4620320796966553,2.82842712474619,"[3, 4]",0.0,0.29522624611854553,3.600126266479492,0.14368562400341034,0.6174547076225281,2.8284270763397217,2.6790223121643066,maclaurin,0.6791176795959473,srht,8.0,0.25160059332847595,51795.91796875,1.5197027921676636,0.5245798230171204,0.012688033282756805
8.0,0.1,0.875,0.0,Cod_rna,20.0,0.36184167861938477,2.82842712474619,"[3, 4]",0.0,0.377087265253067,5.215527057647705,0.2360142320394516,0.7913481593132019,2.8284270763397217,2.6790223121643066,maclaurin,0.5974123477935791,countsketch_scatter,8.0,0.17734898626804352,35499.484375,0.9640945196151733,0.4065673053264618,0.012679710984230042
8.0,0.1,0.875,0.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.9735602140426636,2.1141061782836914,16.508848190307617,6.6184587478637695,2.8284270763397217,2.6790223121643066,ts,0.5791463851928711,rademacher,8.0,0.3237757682800293,64920.5546875,1.5744341611862183,0.5605777502059937,0.01249959971755743
8.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.5926709175109863,2.222515821456909,1.8692950010299683,2.227088212966919,2.8284270763397217,2.6790223121643066,ts,0.7034587860107422,rademacher,8.0,0.2594204545021057,57979.1484375,1.5507766008377075,0.5527949929237366,0.012730211019515991
8.0,0.1,0.875,0.0,Cod_rna,20.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.48143160343170166,1.0074961185455322,2.7968623638153076,2.7241687774658203,2.8284270763397217,2.6790223121643066,ts,0.6262009143829346,srht,8.0,0.22759254276752472,56364.44921875,1.44815993309021,0.5159345865249634,0.012622719630599022
8.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.9769686460494995,3.457669496536255,15.300407409667969,6.371621131896973,2.8284270763397217,2.6790223121643066,ts,0.7270317077636719,srht,8.0,0.19882777333259583,50260.078125,1.323474407196045,0.49230334162712097,0.012704680673778057
8.0,0.1,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.6068060398101807,2.857799768447876,2.0165886878967285,2.3131675720214844,2.8284270763397217,2.6790223121643066,ts,1.365999460220337,countsketch_scatter,8.0,0.29017698764801025,54621.33984375,1.4357703924179077,0.5328391194343567,0.012657918967306614
8.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,4.684536933898926,38.29572677612305,121.25447082519531,17.936899185180664,2.8284270763397217,2.6790223121643066,ts,0.6574642658233643,srht,8.0,0.25150856375694275,58799.75,1.4968585968017578,0.5444930791854858,0.012711587361991405
8.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.547907829284668,3.9445011615753174,0.805575966835022,1.4620146751403809,2.8284270763397217,2.6790223121643066,ts,0.9251916408538818,srht,8.0,0.30413782596588135,59322.9296875,1.370538353919983,0.5423538088798523,0.012677755206823349
8.0,0.1,0.875,0.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.45509347319602966,2.640933036804199,0.4946792721748352,1.145672082901001,2.8284270763397217,2.6790223121643066,ts,2.679360866546631,countsketch_scatter,8.0,0.25585660338401794,61795.359375,1.4941380023956299,0.5507978796958923,0.01263902522623539
16.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.4855797588825226,6.180774211883545,0.3646168112754822,0.9835960865020752,2.8284270763397217,2.6790223121643066,srf,0.5987679958343506,gaussian,8.0,0.1168520450592041,21501.892578125,0.5229927897453308,0.29436713457107544,0.012302102521061897
16.0,0.1,0.875,1.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.3423596918582916,4.2589030265808105,0.1859363615512848,0.7023937106132507,2.8284270763397217,2.6790223121643066,srf,0.6697218418121338,gaussian,8.0,0.21508963406085968,37627.890625,1.0833441019058228,0.4463695287704468,0.012340249493718147
16.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.42943984270095825,6.325871467590332,0.30460554361343384,0.8990159034729004,2.8284270763397217,2.6790223121643066,srf,0.5889148712158203,srht,8.0,0.2544502019882202,49149.26171875,1.4474247694015503,0.5207840800285339,0.01232483983039856
16.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.28898587822914124,4.568284034729004,0.15736709535121918,0.6461828351020813,2.8284270763397217,2.6790223121643066,srf,0.6663718223571777,srht,8.0,0.21667274832725525,40301.0234375,1.2189253568649292,0.46672648191452026,0.012317538261413574
16.0,0.1,0.875,0.0,Cod_rna,20.0,0.42900776863098145,2.82842712474619,"[6, 9]",0.0,0.26616647839546204,2.7226674556732178,0.14029984176158905,0.6101365685462952,2.8284270763397217,2.6790223121643066,maclaurin,0.5831103324890137,rademacher,8.0,0.1998070925474167,38616.3515625,1.1574954986572266,0.4495183229446411,0.012241093441843987
16.0,0.1,0.875,1.0,Cod_rna,20.0,0.4327974319458008,2.82842712474619,"[6, 9]",0.0,0.24312719702720642,3.8210079669952393,0.10346008092164993,0.5239439606666565,2.8284270763397217,2.6790223121643066,maclaurin,0.6785449981689453,rademacher,8.0,0.11762887239456177,22586.353515625,0.5946468710899353,0.3074401021003723,0.012256775051355362
16.0,0.1,0.875,0.0,Cod_rna,20.0,0.5306956768035889,2.82842712474619,"[6, 9]",0.0,0.22329255938529968,2.617403507232666,0.0905991867184639,0.4902985692024231,2.8284270763397217,2.6790223121643066,maclaurin,0.5781736373901367,srht,8.0,0.1448436677455902,27233.15625,0.7267162799835205,0.3440864086151123,0.01224968209862709
16.0,0.1,0.875,1.0,Cod_rna,20.0,0.5117402076721191,2.82842712474619,"[7, 8]",0.0,0.19631771743297577,2.0701587200164795,0.07123182713985443,0.4347459077835083,2.8284270763397217,2.6790223121643066,maclaurin,0.6769843101501465,srht,8.0,0.06850823014974594,15434.66015625,0.3292573392391205,0.2352680265903473,0.012262596748769283
16.0,0.1,0.875,0.0,Cod_rna,20.0,0.3970348834991455,2.82842712474619,"[7, 8]",0.0,0.2914215326309204,3.1550066471099854,0.13761408627033234,0.6042684316635132,2.8284270763397217,2.6790223121643066,maclaurin,0.6785233020782471,countsketch_scatter,8.0,0.18330222368240356,34787.62890625,1.0008610486984253,0.4178231954574585,0.012329048477113247
16.0,0.1,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.3207339346408844,0.7622320652008057,0.4571581184864044,1.1013660430908203,2.8284270763397217,2.6790223121643066,ts,0.5983889102935791,rademacher,8.0,0.16445952653884888,39072.578125,0.9785485863685608,0.38834673166275024,0.012155693955719471
16.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.3734601140022278,1.7310428619384766,0.5358192324638367,1.192360520362854,2.8284270763397217,2.6790223121643066,ts,0.696972131729126,rademacher,8.0,0.2026272416114807,40481.7265625,1.0944886207580566,0.4394817352294922,0.012288880534470081
16.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.32840651273727417,0.7651771306991577,0.4399871826171875,1.080484390258789,2.8284270763397217,2.6790223121643066,ts,0.6212830543518066,srht,8.0,0.2096187025308609,39484.328125,1.118340253829956,0.4284519851207733,0.012265326455235481
16.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.3477039039134979,1.5878745317459106,0.5002872943878174,1.152147889137268,2.8284270763397217,2.6790223121643066,ts,0.7450563907623291,srht,8.0,0.16915363073349,31593.05859375,0.8635544776916504,0.38537073135375977,0.012285717763006687
16.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.546614944934845,2.172482490539551,2.7023613452911377,2.677750825881958,2.8284270763397217,2.6790223121643066,ts,1.761519193649292,countsketch_scatter,8.0,0.17449571192264557,40938.359375,1.1010364294052124,0.4316263794898987,0.012277626432478428
16.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.33900126814842224,1.1388624906539917,0.28771254420280457,0.873731255531311,2.8284270763397217,2.6790223121643066,ts,0.6670613288879395,srht,8.0,0.21342185139656067,46621.33984375,1.2527490854263306,0.47383204102516174,0.012364293448626995
16.0,0.1,0.875,1.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,1.0,0.3942304849624634,3.8347628116607666,0.30504530668258667,0.8996646404266357,2.8284270763397217,2.6790223121643066,ts,0.9946539402008057,srht,8.0,0.2282368242740631,42703.6875,1.2646254301071167,0.4960400462150574,0.012359028682112694
16.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.38467440009117126,2.1551945209503174,0.34689584374427795,0.959396243095398,2.8284270763397217,2.6790223121643066,ts,3.1847939491271973,countsketch_scatter,8.0,0.17398764193058014,46324.79296875,1.1595135927200317,0.442370742559433,0.012312958016991615
24.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.36658039689064026,4.956565856933594,0.21127772331237793,0.7487301230430603,2.8284270763397217,2.6790223121643066,srf,0.598060131072998,gaussian,8.0,0.1428850293159485,25452.203125,0.7203332781791687,0.3438010811805725,0.011897123418748379
24.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.3149523138999939,3.995469093322754,0.15316273272037506,0.6374924182891846,2.8284270763397217,2.6790223121643066,srf,0.6878244876861572,gaussian,8.0,0.07965628057718277,15309.634765625,0.35733333230018616,0.24860161542892456,0.011885158717632294
24.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.29778704047203064,4.474112033843994,0.16076767444610596,0.6531273126602173,2.8284270763397217,2.6790223121643066,srf,0.5955629348754883,srht,8.0,0.13532289862632751,25526.28125,0.6993620991706848,0.33121997117996216,0.011911132372915745
24.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.23797397315502167,3.914581060409546,0.10711149871349335,0.5331096053123474,2.8284270763397217,2.6790223121643066,srf,0.6778168678283691,srht,8.0,0.14344830811023712,28110.41015625,0.7956856489181519,0.35976481437683105,0.011904851533472538
24.0,0.1,0.875,0.0,Cod_rna,20.0,0.5123283863067627,2.82842712474619,"[9, 14]",0.0,0.24478377401828766,2.8650476932525635,0.10553979128599167,0.5291838049888611,2.8284270763397217,2.6790223121643066,maclaurin,0.6402933597564697,rademacher,8.0,0.0609571598470211,14282.0908203125,0.30959463119506836,0.2163853496313095,0.011865255422890186
24.0,0.1,0.875,1.0,Cod_rna,20.0,0.5619449615478516,2.82842712474619,"[9, 14]",0.0,0.19622191786766052,2.018664836883545,0.08123385906219482,0.4642661511898041,2.8284270763397217,2.6790223121643066,maclaurin,0.700984001159668,rademacher,8.0,0.062455590814352036,13611.7763671875,0.28944268822669983,0.21859869360923767,0.011883224360644817
24.0,0.1,0.875,0.0,Cod_rna,20.0,0.6131019592285156,2.82842712474619,"[8, 15]",0.0,0.17413541674613953,1.9353821277618408,0.06544625759124756,0.41671666502952576,2.8284270763397217,2.6790223121643066,maclaurin,0.5995640754699707,srht,8.0,0.06232305243611336,12517.1875,0.25733569264411926,0.21746695041656494,0.011810217052698135
24.0,0.1,0.875,1.0,Cod_rna,20.0,0.578418493270874,2.82842712474619,"[8, 15]",0.0,0.1560383141040802,1.4406168460845947,0.05641935020685196,0.3869122862815857,2.8284270763397217,2.6790223121643066,maclaurin,0.6904194355010986,srht,8.0,0.06503643095493317,12701.84765625,0.27603694796562195,0.22101321816444397,0.011815859004855156
24.0,0.1,0.875,0.0,Cod_rna,20.0,0.4856886863708496,2.82842712474619,"[10, 13]",0.0,0.3449729084968567,5.978892803192139,0.20526236295700073,0.7379944920539856,2.8284270763397217,2.6790223121643066,maclaurin,0.6731715202331543,countsketch_scatter,8.0,0.15321575105190277,34529.3671875,0.9739062190055847,0.38828495144844055,0.012121272273361683
24.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.2875281274318695,0.6506935954093933,0.5340701341629028,1.1904128789901733,2.8284270763397217,2.6790223121643066,ts,0.5956213474273682,rademacher,8.0,0.11738219857215881,28067.10546875,0.7367206811904907,0.3280390799045563,0.011751710437238216
24.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.36119070649147034,1.473111629486084,0.8007720112800598,1.4576488733291626,2.8284270763397217,2.6790223121643066,ts,0.7245569229125977,rademacher,8.0,0.16217689216136932,32630.4609375,0.9091216325759888,0.38919007778167725,0.011828617192804813
24.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.26718658208847046,0.5912231802940369,0.34262529015541077,0.9534724950790405,2.8284270763397217,2.6790223121643066,ts,0.6374411582946777,srht,8.0,0.13315440714359283,28119.556640625,0.7172383069992065,0.32925403118133545,0.011748005636036396
24.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2803223729133606,1.3454126119613647,0.23481079936027527,0.7893279790878296,2.8284270763397217,2.6790223121643066,ts,0.8078303337097168,srht,8.0,0.19730356335639954,36916.703125,1.029598355293274,0.4233110249042511,0.011888665147125721
24.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.4436863958835602,1.9544267654418945,1.2243776321411133,1.802420735359192,2.8284270763397217,2.6790223121643066,ts,1.5085420608520508,countsketch_scatter,8.0,0.18385079503059387,32015.515625,0.9425418972969055,0.3901415467262268,0.011929030530154705
24.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.38004791736602783,0.9765650629997253,0.3631269037723541,0.9815844893455505,2.8284270763397217,2.6790223121643066,ts,0.6761584281921387,srht,8.0,0.25515708327293396,49762.47265625,1.385485291481018,0.5091755986213684,0.01202588900923729
24.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.5721452832221985,5.522998332977295,0.8797257542610168,1.5278197526931763,2.8284270763397217,2.6790223121643066,ts,1.2167291641235352,srht,8.0,0.16093985736370087,31473.427734375,0.8818759322166443,0.38786330819129944,0.011836309917271137
24.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.4687044322490692,3.849154472351074,0.619758665561676,1.2823593616485596,2.8284270763397217,2.6790223121643066,ts,3.37628173828125,countsketch_scatter,8.0,0.15155163407325745,29154.44921875,0.8072182536125183,0.35466957092285156,0.011902878060936928
32.0,0.1,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.3505861461162567,4.574612617492676,0.19501811265945435,0.719342827796936,2.8284270763397217,2.6790223121643066,srf,0.6021308898925781,gaussian,8.0,0.1437281221151352,25917.4140625,0.7260085940361023,0.34777551889419556,0.011519805528223515
32.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.232315793633461,3.1020307540893555,0.0846608430147171,0.4739578664302826,2.8284270763397217,2.6790223121643066,srf,0.690575361251831,gaussian,8.0,0.14153753221035004,26181.1640625,0.8050158023834229,0.3605070412158966,0.011513879522681236
32.0,0.1,0.875,0.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.3154892027378082,5.203099250793457,0.18522018194198608,0.7010396718978882,2.8284270763397217,2.6790223121643066,srf,0.5801997184753418,srht,8.0,0.09071965515613556,16216.783203125,0.4091797471046448,0.26140886545181274,0.011473453603684902
32.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2170543372631073,3.189486026763916,0.08729063719511032,0.48126283288002014,2.8284270763397217,2.6790223121643066,srf,0.7019252777099609,srht,8.0,0.08839653432369232,17462.76171875,0.47416189312934875,0.2669822871685028,0.0116032175719738
32.0,0.1,0.875,0.0,Cod_rna,20.0,0.6183784008026123,2.82842712474619,"[12, 19]",0.0,0.23725251853466034,3.143371105194092,0.09597425162792206,0.5046332478523254,2.8284270763397217,2.6790223121643066,maclaurin,0.6628818511962891,rademacher,8.0,0.06111546978354454,12037.6962890625,0.266769677400589,0.2153298258781433,0.011625619605183601
32.0,0.1,0.875,1.0,Cod_rna,20.0,0.6096165180206299,2.82842712474619,"[12, 19]",0.0,0.19912900030612946,2.289736032485962,0.08122891932725906,0.4642520248889923,2.8284270763397217,2.6790223121643066,maclaurin,0.7034037113189697,rademacher,8.0,0.05896906554698944,11758.009765625,0.2562223970890045,0.21338419616222382,0.011639500968158245
32.0,0.1,0.875,0.0,Cod_rna,20.0,0.727975606918335,2.82842712474619,"[8, 23]",0.0,0.1724521964788437,1.6775782108306885,0.062458328902721405,0.40709301829338074,2.8284270763397217,2.6790223121643066,maclaurin,0.603687047958374,srht,8.0,0.05697360634803772,9850.5625,0.1969422847032547,0.20292967557907104,0.011348656378686428
32.0,0.1,0.875,1.0,Cod_rna,20.0,0.6840698719024658,2.82842712474619,"[8, 23]",0.0,0.14049558341503143,1.8955955505371094,0.04350985959172249,0.3397756814956665,2.8284270763397217,2.6790223121643066,maclaurin,0.7133748531341553,srht,8.0,0.055132780224084854,10013.78125,0.20503121614456177,0.20367786288261414,0.01136855874210596
32.0,0.1,0.875,0.0,Cod_rna,20.0,0.5878598690032959,2.82842712474619,"[14, 17]",0.0,0.2001446932554245,2.785980224609375,0.07386158406734467,0.442698210477829,2.8284270763397217,2.6790223121643066,maclaurin,0.7043366432189941,countsketch_scatter,8.0,0.0813756138086319,14857.75,0.3583528697490692,0.23895736038684845,0.011779009364545345
32.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2642105221748352,0.5691120624542236,0.3573550283908844,0.9737521409988403,2.8284270763397217,2.6790223121643066,ts,0.5884795188903809,rademacher,8.0,0.14439818263053894,28745.73046875,0.793831467628479,0.34622058272361755,0.011533894576132298
32.0,0.1,0.875,1.0,Cod_rna,20.0,7.152557373046875e-07,2.82842712474619,None,0.0,0.2961979806423187,1.1796849966049194,0.308106005191803,0.9041667580604553,2.8284270763397217,2.6790223121643066,ts,0.73789381980896,rademacher,8.0,0.11651700735092163,18932.716796875,0.5224902033805847,0.2908387780189514,0.011519736610352993
32.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.37998059391975403,0.7715280652046204,2.596395254135132,2.624725341796875,2.8284270763397217,2.6790223121643066,ts,0.631821870803833,srht,8.0,0.13261689245700836,25861.16796875,0.750083863735199,0.33444756269454956,0.011520386673510075
32.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.5236366987228394,1.5201054811477661,2.649691343307495,2.6515274047851562,2.8284270763397217,2.6790223121643066,ts,0.8191349506378174,srht,8.0,0.11695513129234314,21908.85546875,0.6005905270576477,0.3148805797100067,0.011438063345849514
32.0,0.1,0.875,0.0,Cod_rna,20.0,1.430511474609375e-06,2.82842712474619,None,0.0,0.5251262187957764,1.959421157836914,1.4198113679885864,1.9409475326538086,2.8284270763397217,2.6790223121643066,ts,1.5467371940612793,countsketch_scatter,8.0,0.14418096840381622,24794.212890625,0.7208306193351746,0.34186577796936035,0.011517901904881
32.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,1.0,0.35324767231941223,1.9589699506759644,0.2605690658092499,0.831495463848114,2.8284270763397217,2.6790223121643066,ts,0.673553466796875,srht,8.0,0.1739950031042099,35392.80859375,0.9999091625213623,0.4046233892440796,0.011491839773952961
32.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.4611509442329407,3.6267712116241455,0.49344387650489807,1.1442406177520752,2.8284270763397217,2.6790223121643066,ts,1.2342803478240967,srht,8.0,0.15689003467559814,26613.0390625,0.7856557369232178,0.3665950894355774,0.011565934866666794
32.0,0.1,0.875,0.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,1.0,0.49520424008369446,3.0704402923583984,0.8054531216621399,1.4619030952453613,2.8284270763397217,2.6790223121643066,ts,3.415173053741455,countsketch_scatter,8.0,0.17349429428577423,34081.6796875,0.91773921251297,0.38909050822257996,0.011506849899888039
40.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.32782167196273804,4.088570594787598,0.17345784604549408,0.6784150004386902,2.8284270763397217,2.6790223121643066,srf,0.5933220386505127,gaussian,8.0,0.1022874116897583,16561.046875,0.47224316000938416,0.27253812551498413,0.01105258334428072
40.0,0.1,0.875,1.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.2237338423728943,2.7366631031036377,0.07854139059782028,0.4565073251724243,2.8284270763397217,2.6790223121643066,srf,0.7155055999755859,gaussian,8.0,0.06784921884536743,10840.1416015625,0.25753483176231384,0.22461266815662384,0.011073838919401169
40.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.23631051182746887,3.384192705154419,0.09330397844314575,0.49756354093551636,2.8284270763397217,2.6790223121643066,srf,0.5968010425567627,srht,8.0,0.10743068903684616,17343.916015625,0.49246945977211,0.2831921875476837,0.011129775084555149
40.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.15970583260059357,2.3778717517852783,0.044472143054008484,0.34351247549057007,2.8284270763397217,2.6790223121643066,srf,0.7200305461883545,srht,8.0,0.09470320492982864,15570.30859375,0.4171779155731201,0.2689523696899414,0.011077546514570713
40.0,0.1,0.875,0.0,Cod_rna,20.0,0.7238759994506836,2.82842712474619,"[15, 24]",0.0,0.20462289452552795,2.9099650382995605,0.07839944213628769,0.4560946226119995,2.8284270763397217,2.6790223121643066,maclaurin,0.5860326290130615,rademacher,8.0,0.05740068107843399,10366.37109375,0.21672143042087555,0.20521549880504608,0.01137081440538168
40.0,0.1,0.875,1.0,Cod_rna,20.0,0.7149081230163574,2.82842712474619,"[15, 24]",0.0,0.16070346534252167,2.2923569679260254,0.046295247972011566,0.3504827618598938,2.8284270763397217,2.6790223121643066,maclaurin,0.7216994762420654,rademacher,8.0,0.0560605563223362,10960.2578125,0.23511400818824768,0.20942164957523346,0.011364159174263477
40.0,0.1,0.875,0.0,Cod_rna,20.0,0.8636593818664551,2.82842712474619,"[8, 31]",0.0,0.1550217717885971,1.7288812398910522,0.05458939075469971,0.38058581948280334,2.8284270763397217,2.6790223121643066,maclaurin,0.6120145320892334,srht,8.0,0.056620169430971146,9950.103515625,0.2119879275560379,0.20266003906726837,0.011046535335481167
40.0,0.1,0.875,1.0,Cod_rna,20.0,0.7952125072479248,2.82842712474619,"[8, 31]",0.0,0.1419411450624466,1.3866535425186157,0.04847010597586632,0.3586207926273346,2.8284270763397217,2.6790223121643066,maclaurin,0.7297046184539795,srht,8.0,0.05491556227207184,9472.44921875,0.19841141998767853,0.20023910701274872,0.011062809266149998
40.0,0.1,0.875,0.0,Cod_rna,20.0,0.7209339141845703,2.82842712474619,"[17, 22]",0.0,0.21135972440242767,2.418916702270508,0.07978393882513046,0.46010422706604004,2.8284270763397217,2.6790223121643066,maclaurin,0.7392253875732422,countsketch_scatter,8.0,0.055059146136045456,11077.751953125,0.22392591834068298,0.20641030371189117,0.011598264798521996
40.0,0.1,0.875,0.0,Cod_rna,20.0,1.9073486328125e-06,2.82842712474619,None,0.0,0.286099910736084,0.607191264629364,0.6067284941673279,1.268807291984558,2.8284270763397217,2.6790223121643066,ts,0.6194088459014893,rademacher,8.0,0.11368949711322784,22139.751953125,0.6234576106071472,0.28918784856796265,0.011232342571020126
40.0,0.1,0.875,1.0,Cod_rna,20.0,1.6689300537109375e-06,2.82842712474619,None,0.0,0.25177082419395447,1.0775060653686523,0.16042183339595795,0.6524243950843811,2.8284270763397217,2.6790223121643066,ts,0.7560863494873047,rademacher,8.0,0.11621511727571487,23038.01171875,0.627955436706543,0.31663277745246887,0.011104275472462177
40.0,0.1,0.875,0.0,Cod_rna,20.0,1.1920928955078125e-06,2.82842712474619,None,0.0,0.528148889541626,0.9715862274169922,3.7629194259643555,3.1598095893859863,2.8284270763397217,2.6790223121643066,ts,0.6612362861633301,srht,8.0,0.10376743972301483,18030.154296875,0.4731859266757965,0.27222177386283875,0.011285191401839256
40.0,0.1,0.875,1.0,Cod_rna,20.0,9.5367431640625e-07,2.82842712474619,None,0.0,0.32221782207489014,1.1296595335006714,0.5361935496330261,1.1927770376205444,2.8284270763397217,2.6790223121643066,ts,0.907158613204956,srht,8.0,0.09519286453723907,16397.732421875,0.4493628442287445,0.2723693251609802,0.011026748456060886
